tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
2ROTNG2K,Lol I always joke about it but I think charity work grants you immunity like I cursed in front of my mom but its ok I did event for the kids,0.0,1.0,neutral,140,31,lol i always joke about it but i think charity work grants you immunity like i cursed in front of my mom but its ok i did event for the kids
DTJ7RX9G,Parents pls take note... Vaccines Save Lives: We welcome new report giving #vaccines a clean bill of health: <url>,1.0,1.0,positive,114,19,parents pls take note vaccines save lives we welcome new report giving vaccines a clean bill of health url
IG014QS4,I CANT GO TO SCHOOL UNTIL I GET IMMUNIZATION RECORDS? TURN THE FUCK UP,-1.0,0.3333333333333333,negative,70,14,i cant go to school until i get immunization records turn the fuck up
TDOF1ZK2,Meeting with another vet vaccinating dogs to prevent Lyme disease <url>,1.0,0.6666666666666666,positive,71,11,meeting with another vet vaccinating dogs to prevent lyme disease url
M95ADHAQ,Measles. A disease of the poor and a disease of the affluent. #Measles,0.0,1.0,neutral,70,13,measles a disease of the poor and a disease of the affluent measles
0U71H5Y2,<user> Not sure we want to label the measles vaccine a TOXIN!!! #woefullymisinformed,1.0,0.6666666666666666,positive,84,13,user not sure we want to label the measles vaccine a toxin woefullymisinformed
QMOPG4ID,"They s/b mandatory. No excuses.  ""<user> Vaccine Refusal Has Helped Drive U.S. Measles Cases To A 20-Year High <url>",1.0,1.0,positive,116,19,they sb mandatory no excuses user vaccine refusal has helped drive us measles cases to a 20year high url
W5PBMQQE,"MEASLES NEWS FLASH, con't. So Obama is to blame for measles, which had been eradicated from the USA at least 10 years ago!",0.0,0.6666666666666666,neutral,122,23,measles news flash cont so obama is to blame for measles which had been eradicated from the usa at least 10 years ago
ZIS7IB3X,"<user> that would be the result of lower vaccination rates. It's measles now, but that's not the only threat. Out of sight out of mind.",1.0,1.0,positive,135,25,user that would be the result of lower vaccination rates its measles now but thats not the only threat out of sight out of mind
M9NCLUJ0,"<user> aw thanks man, soon we'll have to get inoculations! MMR!",0.0,0.6666666666666666,neutral,63,11,user aw thanks man soon well have to get inoculations mmr
1258AMHH,<user> also parents who refuse to keep their kids alive by vaccinating them bc he they think it'll make them autistic,1.0,1.0,positive,117,21,user also parents who refuse to keep their kids alive by vaccinating them bc he they think itll make them autistic
RNK0QVTM,HB2101 [NEW] Public finance; Whistleblower Liberty Fund Act; immunity; award of funds; effective date. <url>,0.0,1.0,neutral,108,15,hb2101 new public finance whistleblower liberty fund act immunity award of funds effective date url
Y93LLKPK,"An extremely well presented video on the fallacious idea that vaccines can cause autism. 

RT: “<user> Watch: <url>",1.0,1.0,positive,115,18,an extremely well presented video on the fallacious idea that vaccines can cause autism rt “user watch url
NSKZUURF,<user> look up side effects of mmr polio all opt out mandated vaccines..move on to relevant issue!,-1.0,1.0,negative,98,17,user look up side effects of mmr polio all opt out mandated vaccinesmove on to relevant issue
C8IEGA8A,13% of kids with pneumococcal meningitis die. 63% have neurologic sequelae.This disease is preventible with a vaccine. #Vaccines #prevention,1.0,1.0,positive,140,19,13 of kids with pneumococcal meningitis die 63 have neurologic sequelaethis disease is preventible with a vaccine vaccines prevention
JCPP1MAA,US Measles Count Rises to 121; Most Linked to Disneyland: - Health officials say the number of measles cases in the… <url>,0.0,0.6666666666666666,neutral,122,22,us measles count rises to 121 most linked to disneyland health officials say the number of measles cases in the… url
ZWIN34K9,<user> <user> fighting for dumbbells is a problem? That's like fighting for measles.,0.0,1.0,neutral,84,13,user user fighting for dumbbells is a problem thats like fighting for measles
LRJF3MI1,"With all the parents fearing measles &amp; unvaccinated population, I feel this should be a #HealthIT call-to-action. Thoughts? #PublicHealth",1.0,1.0,positive,141,19,with all the parents fearing measles amp unvaccinated population i feel this should be a healthit calltoaction thoughts publichealth
W039DBR9,Home from another spectacular MMR: <url>,0.0,1.0,neutral,40,6,home from another spectacular mmr url
20IA999R,*sigh* Someone on Facebook took offense to me deriding Jenny McCarthy and her conspiracy theories re:vaccines. These people exist?!,1.0,1.0,positive,131,19,sigh someone on facebook took offense to me deriding jenny mccarthy and her conspiracy theories revaccines these people exist
GY0QXLM3,"Every Last Child, Reviewed: Can the WHO vaccinate every child in Pakistan for polio? Not if the Taliban can help it. <url>",1.0,0.6666666666666666,positive,122,22,every last child reviewed can the who vaccinate every child in pakistan for polio not if the taliban can help it url
FRQPDTM1,"Hey, Jim Carrey: ""Vaccines don't cause autism"" = 23 letters.",1.0,1.0,positive,60,10,hey jim carrey vaccines dont cause autism 23 letters
2E1PJFH7,Happy bday to who I call the BossMan #MMR Hardworking and he's effed up right now <user> Love… <url>,0.0,1.0,neutral,100,19,happy bday to who i call the bossman mmr hardworking and hes effed up right now user love… url
AYIQUT6J,"<user> are u repeating what I just said or are you thinking ""HMM NO mmr va de mal en peor ese wey""",0.0,0.6666666666666666,neutral,98,22,user are u repeating what i just said or are you thinking hmm no mmr va de mal en peor ese wey
TGBVW32H,Stadium Status...#mmr #mixmasterrod #follow #redskins #skins #win @ FedEx Field <url>,0.0,1.0,neutral,85,11,stadium statusmmr mixmasterrod follow redskins skins win fedex field url
1WS1R6E2,"<user> measles vaccine = parental choice, HPV vaccine = encouraging promiscuity. Right #gophypocrisy",1.0,0.6666666666666666,positive,100,13,user measles vaccine parental choice hpv vaccine encouraging promiscuity right gophypocrisy
WUO7A0AA,"And measles is actually endemic in England, it isn't in Mexico, it's more likely a European brought it here actually<user> <user>",0.0,0.6666666666666666,neutral,129,21,and measles is actually endemic in england it isnt in mexico its more likely a european brought it here actuallyuser user
MWTWX9US,"Senior Health Specialist (Routine Immunization), New York, (P-5) UNICEF <user> #jobs <url>",0.0,0.6666666666666666,neutral,90,12,senior health specialist routine immunization new york p5 unicef user jobs url
K4I2Z6A9,"""<user> <user> <user> <user> Stepdiction is a disease. I got SMART &amp; vaccinated. #bollocks""",1.0,0.6666666666666666,positive,95,14,user user user user stepdiction is a disease i got smart amp vaccinated bollocks
G3PZW8HA,"Florida Mom Kidnaps Daughter to Avoid Vaccines, Learning Black History <url>
Best comment: <url>",0.0,0.6666666666666666,neutral,96,14,florida mom kidnaps daughter to avoid vaccines learning black history url best comment url
Q2S5Z0SB,"The Guardian: US measles outbreak not linked to illegal immigration, health official says. 
<url> <user> <user>",1.0,0.6666666666666666,positive,111,16,the guardian us measles outbreak not linked to illegal immigration health official says url user user
MCRTYR62,Pedagogy has advanced for over 400 years. Home schooling steps away from that. It is often like the anti-vaccination movement. #AJStream,1.0,0.6666666666666666,positive,136,21,pedagogy has advanced for over 400 years home schooling steps away from that it is often like the antivaccination movement ajstream
M3IUO3EJ,"Kisses blown are kisses wasted. Kisses aren't kisses unless they are tasted. 
Kisses spread germs are hated. So kiss me baby I'm vaccinated.",0.0,1.0,neutral,140,23,kisses blown are kisses wasted kisses arent kisses unless they are tasted kisses spread germs are hated so kiss me baby im vaccinated
B7ASX9L3,IT'S ALL LUV WHEN EVER WE IN THE BUILDING... #MBS #MMR #NoLevelsToThis #ItsJustDifferent… <url>,0.0,1.0,neutral,95,14,its all luv when ever we in the building mbs mmr nolevelstothis itsjustdifferent… url
JQZJUO39,"So, my dad picks me up from school and tells me as we're driving out of the school that I have to go to the doctor &amp; get my HPV vaccine.",-1.0,0.3333333333333333,negative,140,31,so my dad picks me up from school and tells me as were driving out of the school that i have to go to the doctor amp get my hpv vaccine
25GX56ZH,10 outrageous (but true) facts about vaccines CDC &amp; vaccine industry don't want you to know <url> #UniteBlue #Santo71315,-1.0,0.6666666666666666,negative,124,19,10 outrageous but true facts about vaccines cdc amp vaccine industry dont want you to know url uniteblue santo71315
QSKNPHK7,The twice a week health ritual second immunization....feeling better! (@ Arthritis &amp; Rheumatic Disease Specialties) <url>,1.0,1.0,positive,125,16,the twice a week health ritual second immunizationfeeling better arthritis amp rheumatic disease specialties url
XQ4W0ZYT,"RT<user> Thanks for bringing measles back, anti-vaccine people <url>",1.0,1.0,positive,68,9,rtuser thanks for bringing measles back antivaccine people url
LAHFES3W,Spirit of Pisgah 2014 #teamdundee #gravel #mmr @ Loess Hills State Forest <url>,0.0,1.0,neutral,79,13,spirit of pisgah 2014 teamdundee gravel mmr loess hills state forest url
K5W75Z7G,"Austerity is not a Vaccine to Crisis... It is a Parasite with Pandemic Potential! It Drains Life, Killing Slowly! #occupyphilly",0.0,0.6666666666666666,neutral,127,20,austerity is not a vaccine to crisis it is a parasite with pandemic potential it drains life killing slowly occupyphilly
LHS9ZEZA,"Benefits of music: 
- Stress relief 
- Boost immunity 
- Reduce heart disease 
- Enhances emotional strength 
- Boost self esteem",0.0,1.0,neutral,129,21,benefits of music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem
E2NNCP9J,"Like who the fuck says ""pumped full of mercury and other toxic substances""? it's just a small vaccine, tf",1.0,1.0,positive,105,19,like who the fuck says pumped full of mercury and other toxic substances its just a small vaccine tf
1OS5DHXG,"I don't like fakes, cheats and liars. So if I trust you enough to consider you an immunity to my fears, you're probably in deeper than deep.",0.0,1.0,neutral,140,27,i dont like fakes cheats and liars so if i trust you enough to consider you an immunity to my fears youre probably in deeper than deep
81PFI5OA,<user> people who don't vaccinate their kids shouldn't have kids,1.0,1.0,positive,64,10,user people who dont vaccinate their kids shouldnt have kids
VQVN45OC,Lindborg: Sudanese govt agreed to 1 wk ceasefire for access to give polio vaccines to kids. Use opening to test their commitment #Sudans,0.0,0.6666666666666666,neutral,136,23,lindborg sudanese govt agreed to 1 wk ceasefire for access to give polio vaccines to kids use opening to test their commitment sudans
P1Y60SCF,The Government is spreading Ebola to create fear and cause people to get vaccines which will do more harm,-1.0,0.6666666666666666,negative,105,19,the government is spreading ebola to create fear and cause people to get vaccines which will do more harm
W64OZSE4,My pick for #Survivor winner is killing it at this  immunity challenge. I hope he gets it! 👍 <user>,0.0,0.6666666666666666,neutral,99,19,my pick for survivor winner is killing it at this immunity challenge i hope he gets it 👍 user
ENK6VVKO,First well-child visit in over 2 years. Because she's up to date on vaccines and I am… <url>,1.0,1.0,positive,92,18,first wellchild visit in over 2 years because shes up to date on vaccines and i am… url
4BAXMG9M,My child has a shitty immune system and relies on you vaccinating to live. #EveryChildCounts #vaccinate #vaccinesdontcauseautism,1.0,1.0,positive,128,17,my child has a shitty immune system and relies on you vaccinating to live everychildcounts vaccinate vaccinesdontcauseautism
QCBE6769,Terrible news. RT <user> At least 6 dead as vans carrying polio vaccination team hit by roadside bomb in Pakistan's northern Khyber Agency,0.0,1.0,neutral,138,23,terrible news rt user at least 6 dead as vans carrying polio vaccination team hit by roadside bomb in pakistans northern khyber agency
0HII8A1W,Have you had your #workday / #schoolday vaccination yet?  If not… <url>,0.0,0.6666666666666666,neutral,71,12,have you had your workday schoolday vaccination yet if not… url
XMA4I55J,the health department lame af. talking bout be wise immunize lol,-1.0,0.6666666666666666,negative,64,11,the health department lame af talking bout be wise immunize lol
FJ3TR5YR,Vaccine exemptions for students rising in Indiana: More Indiana students are being granted exemptions from... <url>,0.0,1.0,neutral,115,16,vaccine exemptions for students rising in indiana more indiana students are being granted exemptions from url
7R266Z2R,Because God forgot to create our immune system. In the CDC we trust. NOT. #SB277 #vaccineswork #CDCwhistleblower <url>,-1.0,0.6666666666666666,negative,118,18,because god forgot to create our immune system in the cdc we trust not sb277 vaccineswork cdcwhistleblower url
19RWOF6G,"🌀 We found a watering hole 🌀
.
.
.
#hiking #doghike #mapmyrun #mmr #underarmour #ruleyourself… <url>",0.0,1.0,neutral,100,17,🌀 we found a watering hole 🌀 hiking doghike mapmyrun mmr underarmour ruleyourself… url
IDIA0MMC,Adults urged to stay up to date on their vaccines: DENVER — We hear a lot about the importance of childhood... <url>,1.0,1.0,positive,116,22,adults urged to stay up to date on their vaccines denver — we hear a lot about the importance of childhood url
2E9VFZQB,"I'm at Mmr Station 24 (Weidman, MI) <url>",0.0,0.6666666666666666,neutral,41,8,im at mmr station 24 weidman mi url
HY7P50HV,Health Officials: Dutchess County Measles Patient Took Amtrak Train <url>,0.0,1.0,neutral,73,10,health officials dutchess county measles patient took amtrak train url
ESE308DV,<user> #CHICKEN POX IS GOOD ENOUGH...MEASLY #MEASLES IS A WHOLE NOTHER STORY...SERIOUSLY..innoculate yourself NOW! NOW!,1.0,0.6666666666666666,positive,119,15,user chicken pox is good enoughmeasly measles is a whole nother storyseriouslyinnoculate yourself now now
RY2YF9LR,Manheim PA today. Low mileage cars and trucks have no ceiling. High mileage late model cars have no bids or many 1000's behind MMR,0.0,0.6666666666666666,neutral,130,24,manheim pa today low mileage cars and trucks have no ceiling high mileage late model cars have no bids or many 1000s behind mmr
FWFJGEM9,"Mogul Media Records Present: Jennifair's hot single ""Paranoia Comsumes"" #MMR <url>",0.0,1.0,neutral,82,11,mogul media records present jennifairs hot single paranoia comsumes mmr url
THYX16JA,8 cat diseases you can prevent with vaccination and deworming.... <url>,1.0,0.6666666666666666,positive,71,11,8 cat diseases you can prevent with vaccination and deworming url
0TOCD6GB,"Nooo stop! ""<user> Chris Christie has come out in support of parents who choose not to vaccinate their kids: <url> """,-1.0,0.3333333333333333,negative,116,21,nooo stop user chris christie has come out in support of parents who choose not to vaccinate their kids url
WJ3PL17P,Check up and vaccination time. (@ Children's Healthcare Medical Associates) [pic]: <url>,1.0,1.0,positive,88,12,check up and vaccination time childrens healthcare medical associates pic url
T75U7XTS,"Since 1989, nearly 4,000 cases of #vaccine injury compensated by U.S. Fed Gov, totaling nearly $3 billion <url>",-1.0,0.6666666666666666,negative,111,18,since 1989 nearly 4000 cases of vaccine injury compensated by us fed gov totaling nearly 3 billion url
053519TK,Vaccinations are required to enter school &amp; work with the elderly. Clearly this is another way to waste people's money over pointless bs.,-1.0,1.0,negative,141,23,vaccinations are required to enter school amp work with the elderly clearly this is another way to waste peoples money over pointless bs
23LM5CZR,Governor signs mandatory vaccine bill: Gov. Jerry Brown has approved mandatory vaccines for most children in… <url>,0.0,0.6666666666666666,neutral,115,17,governor signs mandatory vaccine bill gov jerry brown has approved mandatory vaccines for most children in… url
JTSPDE7M,People who refuse immunization's for there children are just uneducated and especially if you say because it hurts them?!? Really grow up,1.0,1.0,positive,137,22,people who refuse immunizations for there children are just uneducated and especially if you say because it hurts them really grow up
1NWYLY3B,<user> no they don't. You also want a list of all HIV pts? How about a list of everyone who doesn't vaccinate their children?,1.0,0.6666666666666666,positive,125,24,user no they dont you also want a list of all hiv pts how about a list of everyone who doesnt vaccinate their children
SZ3ZROCT,Parents need to have an open and honest discussion about their child's #vaccinations,1.0,0.6666666666666666,positive,84,13,parents need to have an open and honest discussion about their childs vaccinations
E8YGINPJ,“<user> Vaccine-Induced Disease Epidemic Outbreaks <url> #health” capitalism at its worst,-1.0,0.6666666666666666,negative,89,11,“user vaccineinduced disease epidemic outbreaks url health” capitalism at its worst
P7YTAMAT,August is National Immunization Awareness month.  Find out which vaccines you and your children should have to stay ... <url>,1.0,1.0,positive,125,20,august is national immunization awareness month find out which vaccines you and your children should have to stay url
UY91WVU5,Mom called to remind me not to worry about getting measles cause I'm vaccinated #thxcaryn ?,1.0,1.0,positive,91,16,mom called to remind me not to worry about getting measles cause im vaccinated thxcaryn
3CLGX8ME,I wonder how many of these adults so against the truth of vaccine safety are fully vaxed? Hmmm. #CDCwhistleblower,1.0,0.6666666666666666,positive,113,19,i wonder how many of these adults so against the truth of vaccine safety are fully vaxed hmmm cdcwhistleblower
BESZHCRN,<user> unfortunately kids die from preventable accidents and diseases for which we have immunizations. Prevention.,1.0,1.0,positive,114,15,user unfortunately kids die from preventable accidents and diseases for which we have immunizations prevention
GEF5PNYK,"""<user> Measles cases in the U.S. reach a 20-year high: <url> #VaccinesWork. <url>",1.0,1.0,positive,82,13,user measles cases in the us reach a 20year high url vaccineswork url
D9106IMB,This Vaccine controversy is getting ridiculous... These outbreaks are caused by negligible parents not getting their kids the proper shots 😒,1.0,1.0,positive,140,21,this vaccine controversy is getting ridiculous these outbreaks are caused by negligible parents not getting their kids the proper shots 😒
RXIJ12HU,"“<user> average, people who complain live longer. Releasing this tension increases immunity &amp; boosts their health.”HA!<user>",0.0,1.0,neutral,128,16,“user average people who complain live longer releasing this tension increases immunity amp boosts their health”hauser
G3RBKHYN,"You don't fuckin say ???""<user> Health charity: Extending HPV vaccine for boys and gay men can prevent cancer <url>",1.0,1.0,positive,115,19,you dont fuckin say user health charity extending hpv vaccine for boys and gay men can prevent cancer url
LBIIM2BD,"Where's <user> ""<user> Why you should vaccinate your kids, in two minutes: <url>",1.0,0.6666666666666666,positive,80,13,wheres user user why you should vaccinate your kids in two minutes url
SX5JG59J,<user> why has there been no coverage of #CDCwhistleblower? #EndMediaBlackout to honor Vaccine Injury Awareness Month #VaxTruth,-1.0,1.0,negative,127,17,user why has there been no coverage of cdcwhistleblower endmediablackout to honor vaccine injury awareness month vaxtruth
DYCQLPZO,<user> Isn't this a HIPAA violation? My child's Dr.wouldn't  fax over a signed form to sch. but itunes/icloud can save med. info!,0.0,1.0,neutral,129,22,user isnt this a hipaa violation my childs drwouldnt fax over a signed form to sch but itunesicloud can save med info
6RG3NJ2V,Disneyland's measles just made the news here in NC.,0.0,1.0,neutral,51,9,disneylands measles just made the news here in nc
T408BAE0,"Pence urges Hoosier families to vaccinate kids as measles spreads: INDIANAPOLIS – In a statement released Tuesday,… <url>",1.0,1.0,positive,121,18,pence urges hoosier families to vaccinate kids as measles spreads indianapolis – in a statement released tuesday… url
QGUDBWBB,#BTS #MarchMadness #CrimeMoney #DemBoyz #MMR #CF2DEFBOYZ #CrimeFamRecordz #video #comingsoon… <url>,0.0,1.0,neutral,99,10,bts marchmadness crimemoney demboyz mmr cf2defboyz crimefamrecordz video comingsoon… url
TORA1LR9,<user> Columbia Health Department says flu vaccines are in as of yesterday.,1.0,0.6666666666666666,positive,75,12,user columbia health department says flu vaccines are in as of yesterday
AADOGJAR,<user> <user> he lies with such impunity and immunity,0.0,1.0,neutral,53,9,user user he lies with such impunity and immunity
924IYQJH,Vaccinate your FUCKING kids!,1.0,1.0,positive,28,4,vaccinate your fucking kids
ASZ61N2S,<user> untrue. Parents given vaccine information sheet that list arises. #SB277 have information on risks.,0.0,0.6666666666666666,neutral,106,15,user untrue parents given vaccine information sheet that list arises sb277 have information on risks
0SG687GH,Always a good sign. #mmr #goodlifegravel #latergram @ Mills County <url>,0.0,1.0,neutral,72,11,always a good sign mmr goodlifegravel latergram mills county url
9GYY1YHN,#vaccinate #measles,1.0,0.6666666666666666,positive,19,2,vaccinate measles
LCF5WN6L,"If we can include ""patriotic"" as a part of ""get yer kids vaccinated"", that could work. Maybe add the national anthem to the background sound",1.0,0.6666666666666666,positive,140,25,if we can include patriotic as a part of get yer kids vaccinated that could work maybe add the national anthem to the background sound
IGFG6ZLN,"""I've never seen #measles"" #California doctors get crash course due to #MeaslesOutbreak. <url> <url>",0.0,1.0,neutral,100,14,ive never seen measles california doctors get crash course due to measlesoutbreak url url
35VBKPR5,What Immunizations Does Your Child Need? <url>,0.0,0.6666666666666666,neutral,46,7,what immunizations does your child need url
0VDVL8YO,<user> why isn't any1 wanting 2study my apparent #HIV-Immunity as determined by CDC/Emory/NIH #bo #mo see YouTube HIV-guy immune,0.0,1.0,neutral,128,19,user why isnt any1 wanting 2study my apparent hivimmunity as determined by cdcemorynih bo mo see youtube hivguy immune
LD7P8Z63,And just how does a “#Christian” church define “outsider?” I thought Jesus welcomed all! #religion #Measles,0.0,1.0,neutral,107,16,and just how does a “christian” church define “outsider” i thought jesus welcomed all religion measles
UT1MIDGT,Why do #Republicans like choice on #measles vaccinations but no choice on unplanned pregnancies?,1.0,0.6666666666666666,positive,96,14,why do republicans like choice on measles vaccinations but no choice on unplanned pregnancies
8RN6CF47,HB2279 [NEW] Public health and safety; providing immunity from prosecution for drug-related offenses under certai... <url>,0.0,1.0,neutral,122,16,hb2279 new public health and safety providing immunity from prosecution for drugrelated offenses under certai url
KSS3YNGL,"Getting blood test to prove I have measles immunity. Geez (@ URMC Medical Labs in Rochester, NY) <url>",0.0,0.6666666666666666,neutral,102,18,getting blood test to prove i have measles immunity geez urmc medical labs in rochester ny url
URV849TL,42 measles cases linked to Disneyland <url>,0.0,1.0,neutral,43,7,42 measles cases linked to disneyland url
S563YST0,"Strawberries provide vitamin C and antioxidants. Good for skin (collagen production), immunity, and heart health.",0.0,1.0,neutral,113,15,strawberries provide vitamin c and antioxidants good for skin collagen production immunity and heart health
Y6SB314G,<user> people can chose how to raise their kids but when does the public matter. Parents don't vaccinate &amp; other kids get sick,1.0,0.6666666666666666,positive,130,23,user people can chose how to raise their kids but when does the public matter parents dont vaccinate amp other kids get sick
3QA8YFYE,Confusion about whether nasal flu vaccine works for children: We’re seeing minimal flu cases in Colorado right now.… <url>,0.0,0.6666666666666666,neutral,122,19,confusion about whether nasal flu vaccine works for children we’re seeing minimal flu cases in colorado right now… url
YU3W6TOU,The fact that I gotta go to school tomorrow 😩 only because I lost my immunization paper .,1.0,0.6666666666666666,positive,89,18,the fact that i gotta go to school tomorrow 😩 only because i lost my immunization paper
1WX3F9L8,".<user> ""understands"" <user> anti-vax movement that has revived nearly eradicated measles. <url> <user>",1.0,1.0,positive,103,13,user understands user antivax movement that has revived nearly eradicated measles url user
PJR65DFY,<user> HPV vaccine info. Parents shd decide if best 2 get their children vaccinated. <url>,-1.0,0.3333333333333333,negative,90,15,user hpv vaccine info parents shd decide if best 2 get their children vaccinated url
0ZJTA1BF,Vaccine injury is real #B1less - stop #BigPharma drug pushers &amp; demand congressional hearings #Justice2015 #CDCwhistleblower,-1.0,0.6666666666666666,negative,128,16,vaccine injury is real b1less stop bigpharma drug pushers amp demand congressional hearings justice2015 cdcwhistleblower
8NV9NKQN,"<user> <user> I think if don't vaccinate ur kid.That's fine. If ur kid gets sick cuz of it, we just have to put them down!",1.0,1.0,positive,122,25,user user i think if dont vaccinate ur kidthats fine if ur kid gets sick cuz of it we just have to put them down
7TVRBWCP,“<user> TV’s Relationship to Autism:  <url> not caused by vaccines? Weird! cc: <user> and Brian emmer,1.0,0.6666666666666666,positive,101,16,“user tv’s relationship to autism url not caused by vaccines weird cc user and brian emmer
VX9VY0WS,How well-vaccinated is your child’s kindergarten?: The California Health and Safety Code requires elementary school… <url>,0.0,0.6666666666666666,neutral,122,16,how wellvaccinated is your child’s kindergarten the california health and safety code requires elementary school… url
Q38K4WOG,Chris Christie Thinks Parents Should Have Choice In Vaccinating Their Kids <url>,-1.0,0.3333333333333333,negative,80,12,chris christie thinks parents should have choice in vaccinating their kids url
2YF26S2J,<user> measles at disneyland.,0.0,0.6666666666666666,neutral,29,4,user measles at disneyland
WN5NJ6VY,Getting my MMR :\,1.0,1.0,positive,17,4,getting my mmr
5BQTC5UC,[O!]x[O!]~~~💥MMR <user> 🔊🔊🔊 #dc  #dj #serato #like #live #goodmusic #mixmasterrod #follow… <url>,0.0,1.0,neutral,96,12,oxo💥mmr user 🔊🔊🔊 dc dj serato like live goodmusic mixmasterrod follow… url
YH60HFX7,Why the fuck aren't mothers getting their kids vaccinated is my question why do you feel your kid is more powerful than everyone else,1.0,1.0,positive,133,24,why the fuck arent mothers getting their kids vaccinated is my question why do you feel your kid is more powerful than everyone else
MGWT3VZ3,Travel immunizations! Hep A &amp; typhoid pills! (@ Dallas County Health &amp; Human Services) <url>,1.0,0.6666666666666666,positive,100,15,travel immunizations hep a amp typhoid pills dallas county health amp human services url
J5HDYFFV,"Meningitis Vaccine Required For 6th, 12th Graders Returning To School: Pens, pencils, new clothes and a newly… <url>",0.0,1.0,neutral,116,18,meningitis vaccine required for 6th 12th graders returning to school pens pencils new clothes and a newly… url
KMZRJWQM,No another mmr &amp; cop,0.0,1.0,neutral,24,5,no another mmr amp cop
3A9HEBML,what kind of disease is this ? GIS measles ?  #esriuc plenary <url>,0.0,1.0,neutral,67,13,what kind of disease is this gis measles esriuc plenary url
ZRHIDJDG,I just woke up from a measles/Miley Cyrus/Hunger Games/Harry Potter dream. What the hell is going on in my brain...,0.0,1.0,neutral,115,20,i just woke up from a measlesmiley cyrushunger gamesharry potter dream what the hell is going on in my brain
D87LBQF9,Anyone who spends time with your newborn needs a flu and pertussis vaccine! Protect your baby! #prevention #Vaccines,1.0,1.0,positive,116,18,anyone who spends time with your newborn needs a flu and pertussis vaccine protect your baby prevention vaccines
RM9V9AY3,"vaccinate your children, people
dead diseases are on the rise because of your faux-scientific beliefs",1.0,1.0,positive,101,15,vaccinate your children people dead diseases are on the rise because of your fauxscientific beliefs
7DHL9XAS,"“<user> Check out these Muppet photos: Which muppet is your fave? <url> ""mmmr mmr mmr mmmr"" that's my best Beaker",0.0,1.0,neutral,113,20,“user check out these muppet photos which muppet is your fave url mmmr mmr mmr mmmr thats my best beaker
7AQE1AT1,<user> Government considers testing anthrax vaccine on children <url>,0.0,1.0,neutral,69,9,user government considers testing anthrax vaccine on children url
7ZD1WIO8,New App for your phone <user> for busy parents to get reliable info about vaccines <url> #parenting #vaccine,1.0,0.6666666666666666,positive,108,18,new app for your phone user for busy parents to get reliable info about vaccines url parenting vaccine
VCJON874,nothing confuses me more than people who don't vaccinate their children. like IT DOESNT FUCKING CAUSE AUTISM THAT SUSPICION IS DEAD.,1.0,1.0,positive,132,21,nothing confuses me more than people who dont vaccinate their children like it doesnt fucking cause autism that suspicion is dead
SY1YVAGB,"WIAAP Infectious Disease committee members Drs. Sabnis, Murwin, Hennessy &amp; Conway discuss #HPV vaccine hesitancy. <url>",0.0,1.0,neutral,123,16,wiaap infectious disease committee members drs sabnis murwin hennessy amp conway discuss hpv vaccine hesitancy url
9TVJJHXN,Colorado Health Board Strengthens Immunization Rules: Colorado parents who don’t want their children to be… <url>,1.0,0.6666666666666666,positive,113,16,colorado health board strengthens immunization rules colorado parents who don’t want their children to be… url
NBP8NHF1,"“<user> <user> Thanks for coming out &amp; showing love” your welcome, y'all awesome live #MMR",0.0,1.0,neutral,94,15,“user user thanks for coming out amp showing love” your welcome yall awesome live mmr
LMDO92QV,Vaccinations for Singapore. Hope I don't get typhoid fever! #singaporebound (@ Kendall County Health & Human Services) <url>,1.0,1.0,positive,124,18,vaccinations for singapore hope i dont get typhoid fever singaporebound kendall county health human services url
L0BOCIN9,<user> and a poorly educated populous makes stupid decisions like not vaccinating their kids and voting against their interests,1.0,1.0,positive,127,19,user and a poorly educated populous makes stupid decisions like not vaccinating their kids and voting against their interests
0VVAS6P2,Large measles outbreak traced to Disneyland is declared over: California health officials have declared an end to… <url>,0.0,0.6666666666666666,neutral,120,18,large measles outbreak traced to disneyland is declared over california health officials have declared an end to… url
M67NP13G,so there's a measles outbreak at my school,0.0,1.0,neutral,42,8,so theres a measles outbreak at my school
MGD8Z0P8,"Disneyland and measles? Idgaf, I'm still going. 🐹",0.0,1.0,neutral,49,8,disneyland and measles idgaf im still going 🐹
BNHCNP1T,Survivor challenge old school style #immunitychallenge,0.0,0.6666666666666666,neutral,54,6,survivor challenge old school style immunitychallenge
3FCHQAOV,"""<user> You should not vaccinate your children unless you are absolutely sure you love them.""",1.0,1.0,positive,93,15,user you should not vaccinate your children unless you are absolutely sure you love them
YHZLTN0Z,<user> A&amp;C. CDC &amp; other researchers had a theory if vaccine caused autism &amp; they were able to prove it doesn't. #saball7,1.0,0.6666666666666666,positive,132,22,user aampc cdc amp other researchers had a theory if vaccine caused autism amp they were able to prove it doesnt saball7
K3RD8BYU,<user> vaccine damage not the same as autism. But I leave you to your confusion.,-1.0,1.0,negative,80,15,user vaccine damage not the same as autism but i leave you to your confusion
IUHRPJW8,Officials investigate possible measles case: Baltimore County health officials are investigating a possible case of… <url>,0.0,0.6666666666666666,neutral,122,16,officials investigate possible measles case baltimore county health officials are investigating a possible case of… url
